type,timediff,n_items
closed,-1870,1
closed,-1763,1
closed,-1738,1
closed,-1735,1
closed,-1721,1
closed,-1713,2
closed,-1702,1
closed,-1696,1
closed,-1684,1
closed,-1596,1
closed,-1553,1
closed,-1512,1
closed,-1511,2
closed,-1469,1
closed,-1468,1
closed,-1460,3
closed,-1425,2
closed,-1400,1
closed,-1392,1
closed,-1383,1
closed,-1378,1
closed,-1343,1
closed,-1335,2
closed,-1317,1
closed,-1302,1
closed,-1300,3
closed,-1283,1
closed,-1278,3
closed,-1275,2
closed,-1258,2
closed,-1253,1
closed,-1252,1
closed,-1251,1
closed,-1244,2
closed,-1234,1
closed,-1228,2
closed,-1225,1
closed,-1220,1
closed,-1218,3
closed,-1209,2
closed,-1202,1
closed,-1194,1
closed,-1191,1
closed,-1185,1
closed,-1184,3
closed,-1175,1
closed,-1153,1
closed,-1150,1
closed,-1135,1
closed,-1134,1
closed,-1093,1
closed,-1050,2
closed,-1049,1
closed,-1036,1
closed,-767,2
closed,-626,1
closed,-517,2
closed,-490,2
closed,-457,1
closed,-426,2
closed,-409,1
closed,-391,1
closed,-357,1
closed,-356,2
closed,-342,3
closed,-280,1
closed,-266,1
closed,-259,1
closed,-257,2
closed,-250,1
closed,-242,2
closed,-207,1
closed,-197,1
closed,-183,1
closed,-180,1
closed,-173,1
closed,-163,1
closed,-157,2
closed,-156,1
closed,-150,2
closed,-147,1
closed,-140,2
closed,-122,3
closed,-116,5
closed,-108,7
closed,-106,5
closed,-105,4
closed,-89,8
closed,-88,8
closed,-82,12
closed,-73,10
closed,-72,14
closed,-56,12
closed,-55,12
closed,-50,19
closed,-46,13
closed,-39,21
closed,-38,26
closed,-30,25
closed,-25,14
closed,-24,16
closed,-8,15
closed,-6,35
closed,7,623
closed,8,498
closed,22,266
closed,25,221
closed,31,232
closed,32,214
closed,38,150
closed,41,144
closed,48,123
closed,49,137
closed,63,100
closed,72,71
closed,74,72
closed,81,58
closed,88,49
closed,100,30
closed,105,54
closed,106,51
closed,108,33
closed,124,37
closed,131,29
closed,133,36
closed,139,40
closed,149,30
closed,155,33
closed,157,26
closed,158,23
closed,164,49
closed,173,35
closed,175,32
closed,182,31
closed,192,27
closed,197,22
closed,198,16
closed,199,15
closed,217,28
closed,222,24
closed,225,20
closed,239,20
closed,241,15
closed,247,10
closed,258,24
closed,265,19
closed,267,11
closed,272,21
closed,274,18
closed,280,14
closed,283,22
closed,284,16
closed,289,9
closed,290,17
closed,291,28
closed,299,13
closed,306,25
closed,307,12
closed,315,19
closed,322,13
closed,323,16
closed,324,10
closed,334,11
closed,339,18
closed,342,10
closed,348,11
closed,349,13
closed,357,17
closed,359,12
closed,366,14
closed,367,7
closed,376,8
closed,381,8
closed,390,11
closed,391,9
closed,400,8
closed,401,12
closed,415,9
closed,416,12
closed,424,11
closed,432,3
closed,439,12
closed,440,19
closed,448,7
closed,449,1
closed,457,6
closed,459,7
closed,465,5
closed,473,6
closed,475,8
closed,481,9
closed,483,2
closed,498,4
closed,501,6
closed,517,5
closed,518,2
closed,524,4
closed,531,6
closed,532,6
closed,540,1
closed,550,4
closed,551,7
closed,556,7
closed,558,1
closed,567,2
closed,599,2
closed,607,5
closed,608,2
