type,timediff,n_items
open,-1295,3
open,-1290,1
open,-1287,1
open,-1274,2
open,-1273,2
open,-1265,1
open,-1261,1
open,-1260,1
open,-1250,2
open,-1231,3
open,-1218,3
open,-1213,4
open,-1205,3
open,-1202,2
open,-1191,4
open,-1186,3
open,-1175,1
open,-1173,1
open,-1170,1
open,-1157,2
open,-1146,1
open,-1141,1
open,-1138,1
open,-1133,1
open,-1131,1
open,-1086,3
open,-1085,2
open,-1038,1
open,-1017,1
open,-969,1
open,-815,1
open,-784,1
open,-731,1
open,-723,1
open,-720,1
open,-709,1
open,-683,1
open,-630,1
open,-614,1
open,-593,1
open,-569,1
open,-556,1
open,-545,1
open,-534,2
open,-505,15
open,-500,1
open,-490,1
open,-484,2
open,-471,1
open,-468,1
open,-424,2
open,-423,1
open,-407,2
open,-391,1
open,-333,1
open,-328,1
open,-320,1
open,-315,1
open,-299,2
open,-291,3
open,-267,2
open,-265,1
open,-264,2
open,-262,2
open,-259,1
open,-251,1
open,-246,1
open,-243,1
open,-235,5
open,-230,2
open,-228,1
open,-225,1
open,-220,3
open,-214,3
open,-209,1
open,-196,2
open,-190,1
open,-188,1
open,-169,3
open,-164,1
open,-145,5
open,-138,3
open,-132,9
open,-129,5
open,-121,11
open,-113,7
open,-105,8
open,-100,9
open,-98,11
open,-92,8
open,-90,11
open,-87,8
open,-85,10
open,-84,13
open,-77,20
open,-76,22
open,-74,16
open,-71,16
open,-66,18
open,-60,25
open,-58,30
open,-53,18
open,-52,19
open,-50,33
open,-42,21
open,-39,20
open,-34,42
open,-29,33
open,-24,30
open,-23,18
open,-18,34
open,-13,58
open,-7,78
open,0,4111
open,1,6013
open,8,1209
open,11,758
open,16,508
open,17,526
open,22,561
open,27,445
open,NULL,8
open,-3033,1
open,-2930,1
open,-2914,1
open,-2806,1
open,-2705,1
open,-2634,1
open,-2596,1
open,-2535,1
open,-2512,1
open,-2506,1
open,-2464,1
open,-2432,1
open,-2384,1
open,-2364,1
open,-2345,1
open,-2326,2
open,-2276,1
open,-2263,1
open,-2228,1
open,-2218,1
open,-2213,1
open,-2139,1
open,-2138,3
open,-2120,3
open,-2104,1
open,-2091,3
open,-2080,4
open,-2064,2
open,-2054,1
open,-2043,1
open,-2030,2
open,-2017,1
open,-2016,1
open,-2001,1
open,-1993,2
open,-1990,2
open,-1988,2
open,-1980,2
open,-1974,1
open,-1953,1
open,-1947,1
open,-1932,5
open,-1921,1
open,-1919,2
open,-1911,1
open,-1908,1
open,-1903,1
open,-1847,1
open,-1842,1
open,-1837,1
open,-1834,1
open,-1821,1
open,-1794,3
open,-1792,1
open,-1781,1
open,-1778,1
open,-1776,1
open,-1770,1
open,-1765,3
open,-1751,2
open,-1728,1
open,-1706,1
open,-1701,1
open,-1691,1
open,-1686,1
open,-1678,1
open,-1648,1
open,-1603,1
open,-1580,2
open,-1564,1
open,-1521,1
open,-1519,1
open,-1511,1
open,-1508,1
open,-1490,2
open,-1453,2
open,-1445,2
open,-1442,1
open,-1423,1
open,-1415,2
open,-1413,4
open,-1407,5
