type,timediff,n_items
bronze,384,1
bronze,406,1
bronze,417,1
bronze,425,3
bronze,426,2
bronze,434,2
bronze,442,1
bronze,474,1
bronze,490,1
bronze,491,1
bronze,516,1
bronze,548,2
bronze,568,1
bronze,582,1
bronze,609,1
bronze,-2041,1
bronze,-938,1
bronze,-731,1
bronze,-413,1
bronze,-386,1
bronze,-336,1
bronze,-335,1
bronze,-268,1
bronze,-179,1
bronze,-144,1
bronze,-121,6
bronze,-117,1
bronze,-95,1
bronze,-62,2
bronze,-54,1
bronze,-52,1
bronze,-45,1
bronze,-27,3
bronze,-4,3
bronze,12,2
bronze,17,10
bronze,18,1
bronze,26,4
bronze,27,1
bronze,28,4
bronze,42,4
bronze,67,9
bronze,68,1
bronze,70,2
bronze,71,3
bronze,78,2
bronze,95,1
bronze,104,4
bronze,109,1
bronze,110,12
bronze,135,22
bronze,143,3
bronze,152,4
bronze,159,4
bronze,168,6
bronze,170,1
bronze,178,1
bronze,179,6
bronze,186,3
bronze,187,2
bronze,194,1
bronze,203,4
bronze,211,2
bronze,213,1
bronze,221,1
bronze,227,1
bronze,234,1
bronze,235,1
bronze,237,3
bronze,245,12
bronze,252,1
bronze,268,2
bronze,269,1
bronze,277,2
bronze,288,2
bronze,296,9
bronze,326,3
bronze,335,5
bronze,337,3
bronze,338,1
bronze,352,1
bronze,353,1
bronze,362,5
bronze,393,1
bronze,395,2
bronze,410,2
bronze,420,1
bronze,421,2
bronze,436,1
bronze,446,1
bronze,455,1
bronze,461,2
bronze,469,1
bronze,472,1
bronze,496,1
bronze,510,1
bronze,511,1
bronze,512,2
bronze,-16801,1
bronze,-2946,1
bronze,-1952,3
bronze,-927,1
bronze,-767,1
bronze,-618,1
bronze,-391,3
bronze,-365,2
bronze,-257,1
bronze,-249,1
bronze,-207,1
bronze,-189,1
bronze,-182,1
bronze,-108,1
bronze,-39,2
bronze,-25,3
bronze,-24,3
bronze,-8,1
bronze,-6,1
bronze,8,3
bronze,22,5
bronze,25,3
bronze,31,4
bronze,32,1
bronze,38,2
bronze,41,2
bronze,48,8
bronze,49,4
bronze,63,2
bronze,74,3
bronze,81,5
bronze,88,2
bronze,100,2
bronze,108,1
bronze,124,1
bronze,131,1
bronze,133,1
bronze,149,2
bronze,155,1
bronze,157,1
bronze,158,1
bronze,164,4
bronze,173,2
bronze,175,1
bronze,182,3
bronze,192,1
bronze,197,5
bronze,198,1
bronze,199,3
bronze,217,2
bronze,222,9
bronze,225,1
bronze,239,1
bronze,241,1
bronze,247,2
bronze,258,4
bronze,267,4
bronze,272,5
bronze,274,1
bronze,283,3
bronze,290,1
bronze,291,1
bronze,306,6
bronze,307,1
bronze,315,3
bronze,322,1
bronze,334,2
bronze,339,3
bronze,349,1
bronze,357,1
bronze,359,1
bronze,366,23
bronze,367,4
bronze,376,2
bronze,381,2
bronze,390,5
bronze,400,2
bronze,401,1
bronze,424,2
bronze,432,1
bronze,449,1
bronze,457,1
bronze,459,2
bronze,465,2
bronze,475,1
bronze,481,3
green,-12544,1
green,-3128,1
green,-2802,1
green,-1374,1
green,-1120,1
green,-1089,1
green,-445,6
green,-429,1
green,-427,1
green,-188,1
green,-129,1
green,-118,1
green,-109,1
green,-103,1
green,-77,1
green,-60,4
green,-29,1
green,-26,1
green,-20,1
green,-18,2
green,-10,2
green,4,2
green,9,5
green,19,5
green,34,2
green,36,1
green,37,3
green,44,3
green,52,4
green,53,4
green,54,2
green,59,10
green,62,5
green,76,4
green,79,3
green,84,1
green,85,1
green,96,2
green,111,2
green,117,5
green,119,2
green,126,1
green,129,2
green,134,6
green,136,2
green,137,6
green,144,1
green,145,1
green,153,13
green,161,4
green,169,4
green,171,1
green,176,3
green,188,2
green,195,6
green,210,1
green,212,19
green,218,5
green,220,4
green,236,4
green,262,4
green,270,1
green,278,3
green,279,2
green,286,3
green,293,4
green,301,3
green,304,7
green,311,4
green,318,2
green,319,4
green,321,5
green,328,6
green,336,3
green,343,1
green,345,2
green,346,4
green,355,2
green,363,1
green,369,2
green,379,2
green,388,1
green,394,2
green,396,2
green,405,3
green,413,3
green,427,1
green,437,1
green,444,2
green,453,1
green,454,3
green,468,1
green,478,2
green,505,2
green,519,2
green,547,3
green,553,1
green,578,1
green,587,1
green,-2556,1
green,-2086,1
green,-927,1
green,-882,1
green,-767,1
green,-657,3
green,-618,1
green,-532,1
green,-517,3
green,-448,1
green,-257,2
green,-249,1
green,-215,1
green,-207,2
green,-182,4
green,-46,2
green,-25,1
green,7,2
green,22,1
green,25,4
green,31,9
green,32,2
green,38,2
green,41,4
green,48,6
green,49,1
green,63,2
green,72,1
green,74,3
green,81,4
green,88,3
green,100,2
green,105,1
green,108,3
green,124,2
green,131,3
green,133,2
green,149,5
green,155,5
green,157,3
green,158,2
green,164,1
green,173,1
green,175,2
green,182,5
green,192,4
green,198,2
green,199,2
green,217,5
green,222,1
green,225,2
green,239,5
green,241,2
green,247,5
green,258,7
green,265,2
green,267,2
green,272,4
green,274,7
green,280,2
green,283,3
green,284,5
green,289,5
green,291,3
green,299,1
green,306,7
green,307,3
green,315,1
green,322,2
green,323,1
green,324,3
green,334,15
green,339,4
green,342,4
green,348,4
green,349,3
green,357,2
green,359,3
green,366,31
green,367,2
green,376,3
green,381,1
green,390,3
green,391,4
green,401,4
green,416,4
green,424,2
green,432,4
green,439,1
green,440,1
green,448,2
green,449,2
green,457,1
green,459,1
green,465,2
green,473,2
green,475,3
green,481,2
green,517,2
green,518,2
green,550,1
green,556,1
green,599,1
green,-17680,1
green,-15106,1
green,-2771,1
green,-2355,1
green,-2296,1
green,-2129,1
green,-1935,1
green,-1651,1
green,-1620,1
green,-1535,1
green,-475,1
green,-456,3
green,-332,1
green,-307,6
green,-291,1
green,-289,1
green,-240,1
green,-223,1
green,-222,1
green,-208,1
green,-138,1
green,-107,1
green,-97,1
green,-63,3
green,-33,1
green,6,2
green,14,2
green,16,2
green,24,3
green,39,2
green,47,4
green,50,1
green,55,2
green,56,2
green,64,1
green,82,3
green,89,2
green,91,1
green,97,2
green,98,1
green,140,4
green,142,1
green,148,4
green,156,6
green,163,4
green,167,5
green,174,1
green,181,5
green,183,2
green,200,4
green,205,4
green,208,1
green,215,5
green,216,8
green,223,2
green,224,5
green,248,3
green,249,5
green,255,7
green,256,4
green,259,3
green,266,4
green,275,20
green,281,3
green,297,2
green,298,4
green,309,5
green,314,5
green,316,5
green,317,1
green,333,1
green,340,5
green,347,3
green,350,5
green,356,2
green,358,1
green,372,3
green,374,1
green,383,4
green,389,1
green,392,2
green,398,2
green,406,1
green,409,1
green,422,5
green,423,2
green,425,14
green,426,4
green,434,1
green,442,2
green,450,1
green,482,4
green,491,1
green,516,2
green,523,1
green,548,2
green,573,1
green,592,1
green,609,1
green,-2032,1
green,-1632,1
green,-1072,1
green,-938,1
green,-731,1
green,-585,1
green,-571,1
green,-335,1
green,-268,1
green,-244,1
green,-236,1
green,-179,1
green,-177,2
green,-161,1
green,-121,3
green,-92,1
green,-71,1
green,-67,1
green,-61,3
green,-54,1
green,-52,1
green,-45,2
green,-44,1
green,-37,1
green,-34,1
green,-27,1
green,-4,1
green,2,2
green,17,3
green,26,2
green,27,5
green,28,2
green,42,2
green,67,4
green,68,3
green,70,5
green,71,2
green,87,1
green,95,2
green,104,1
green,109,2
green,110,2
green,112,1
green,118,6
green,135,2
green,143,3
green,152,6
green,159,3
green,168,1
green,170,4
green,178,3
green,186,1
green,187,8
green,194,7
green,196,2
green,211,2
green,213,6
green,221,3
green,227,4
green,234,4
green,235,5
green,237,6
green,238,1
green,245,21
green,268,1
green,269,3
green,277,3
green,287,2
green,288,4
green,296,9
green,312,6
green,326,7
green,335,17
green,337,5
green,338,4
green,353,4
green,362,3
green,380,3
green,385,2
green,393,1
green,395,5
green,410,3
green,420,4
green,430,6
green,436,1
green,446,1
green,455,7
green,461,2
green,463,2
green,469,2
green,471,2
green,472,2
green,485,1
green,487,3
green,496,3
green,511,1
green,512,2
green,545,1
green,563,2
green,577,1
green,-13434,1
green,-2186,1
green,-2130,1
green,-1927,1
green,-1643,1
green,-1434,1
green,-1386,1
green,-483,1
green,-425,12
green,-372,1
green,-324,1
green,-274,1
green,-231,1
green,-181,2
green,-158,1
green,-124,1
green,-123,1
green,-115,2
green,-100,1
green,-98,1
green,-91,12
green,-64,1
green,-58,1
green,-48,2
green,-47,2
green,-31,7
green,-22,2
green,-16,1
green,-14,1
green,-5,1
green,0,17
green,5,1
green,15,2
green,23,2
green,30,3
green,33,2
green,40,2
green,46,2
green,58,2
green,65,2
green,73,2
green,75,3
green,80,2
green,83,3
green,90,3
green,107,2
green,113,2
green,114,1
green,115,3
green,116,1
green,122,22
green,123,2
green,125,4
green,132,1
green,138,2
green,141,1
green,147,1
green,150,3
green,165,2
green,166,2
green,172,1
green,180,1
green,189,4
green,191,8
green,206,4
green,207,5
green,214,16
green,231,2
green,232,2
green,233,3
green,240,4
green,242,5
green,250,6
green,264,6
green,273,3
green,282,5
green,292,2
green,300,2
green,308,6
green,325,8
green,331,3
green,332,5
green,365,14
green,375,2
green,382,4
green,407,1
green,408,4
green,431,1
green,441,2
green,451,5
green,456,7
green,464,1
green,467,2
green,493,2
green,500,2
green,506,1
green,509,1
green,514,2
green,533,1
green,542,3
green,575,2
green,583,1
green,623,1
green,-13180,1
green,-730,1
green,-714,1
green,-704,1
green,-622,1
green,-396,1
green,-355,1
green,-328,1
green,-251,1
green,-213,6
green,-185,1
green,-152,9
green,-111,5
green,-102,4
green,-96,9
green,-76,2
green,-70,14
green,-68,1
green,-59,2
green,-43,1
green,-28,1
green,-19,2
green,-17,4
green,-12,2
green,-11,1
green,-9,1
green,-3,2
green,-1,2
green,10,3
green,20,1
green,43,1
green,45,3
green,51,1
green,60,4
green,61,9
green,69,3
green,77,1
green,86,2
green,92,12
green,101,1
green,102,8
green,103,5
green,120,4
green,121,10
green,127,2
green,146,5
green,151,5
green,154,4
green,160,1
green,184,11
green,185,4
green,193,4
green,201,2
green,202,5
green,204,2
green,209,4
green,219,3
green,226,4
green,228,7
green,229,8
green,243,13
green,246,3
green,251,2
green,253,5
green,254,4
green,260,4
green,261,5
green,263,1
green,271,2
green,276,3
green,285,2
green,294,3
green,295,3
green,302,4
green,303,5
green,305,1
green,313,2
green,320,4
green,327,5
green,329,2
green,330,2
green,344,17
green,351,5
green,354,6
green,360,5
green,361,4
green,368,2
green,370,4
green,371,2
green,386,4
green,402,5
green,403,2
green,404,4
green,412,3
green,418,2
green,428,4
green,438,1
green,443,2
green,479,2
green,480,1
green,486,3
green,497,1
green,513,1
green,535,1
green,546,3
green,564,1

