type,timediff,n_items
open,-695,1
open,-687,2
open,-676,1
open,-674,2
open,-669,2
open,-666,2
open,-653,1
open,-644,1
open,-639,1
open,-610,2
open,-607,1
open,-602,1
open,-591,2
open,-578,1
open,-576,1
open,-570,3
open,-565,1
open,-563,3
open,-547,1
open,-533,4
open,-525,1
open,-509,1
open,-507,3
open,-504,12
open,-499,1
open,-491,1
open,-486,1
open,-480,1
open,-470,2
open,-465,7
open,-454,1
open,-430,1
open,-428,1
open,-422,2
open,-414,1
open,-404,5
open,-393,7
open,-382,2
open,-380,3
open,-377,1
open,-374,3
open,-369,5
open,-367,2
open,-359,4
open,-356,3
open,-353,2
open,-351,1
open,-342,1
open,-332,2
open,-329,2
open,-321,7
open,-316,2
open,-313,1
open,-311,4
open,-308,3
open,-300,2
open,-297,2
open,-292,3
open,-290,3
open,-287,5
open,-274,1
open,-268,3
open,-261,3
open,-260,2
open,-258,3
open,-255,3
open,-252,1
open,-245,1
open,-244,2
open,-223,6
open,-218,2
open,-213,2
open,-200,3
open,-199,5
open,-192,3
open,-187,3
open,-179,4
open,-165,4
open,-163,4
open,-160,3
open,-155,11
open,-154,7
open,-147,15
open,-146,10
open,-144,17
open,-136,12
open,-131,10
open,-126,11
open,-123,7
open,-117,22
open,-112,9
open,-110,10
open,-102,14
open,-101,15
open,-99,25
open,-94,17
open,-91,24
open,-83,16
open,-72,17
open,-65,40
open,-51,48
open,-49,52
open,-48,76
open,-46,40
open,-38,57
open,-36,63
open,-28,91
open,-27,99
open,-19,78
open,-17,134
open,-14,155
open,-11,236
open,-6,243
open,2,10493
open,4,6442
open,5,5952
open,10,2693
open,13,2372
open,15,2088
open,20,1746
open,21,1813
open,26,1409
open,29,1349
open,34,1144
open,42,905
open,44,675
open,45,680
open,47,720
open,49,775
open,52,578
open,58,564
open,60,498
open,63,540
open,66,448
open,68,463
open,71,421
open,81,309
open,82,330
open,84,401
open,90,319
open,108,252
open,116,216
open,118,223
open,121,194
open,126,219
open,132,187
open,140,221
open,142,144
open,161,172
open,163,146
open,164,120
open,171,153
open,180,135
open,182,159
open,188,149
open,198,139
open,201,116
open,208,126
open,209,136
open,216,140
open,217,118
open,219,122
open,232,103
open,233,102
open,240,121
open,246,133
open,253,167
open,256,101
open,259,150
open,262,102
open,264,147
open,272,117
open,275,106
open,280,142
open,298,129
open,307,104
open,309,90
open,314,77
open,317,65
open,320,79
open,322,114
open,328,66
open,330,59
open,331,76
open,336,108
open,349,87
open,352,77
open,360,65
open,373,60
open,376,59
open,381,89
open,383,70
open,396,42
open,402,54
open,404,55
open,410,50
open,413,47
open,418,59
open,429,50
open,434,56
open,447,40
open,449,34
open,466,32
open,471,23
open,474,31
open,484,21
open,492,27
open,494,25
open,495,24
open,500,23
open,503,18
open,518,16
open,524,16
open,526,16
open,529,14
open,535,8
open,550,19
open,558,55
open,571,16
open,574,6
open,579,12
closed,-246,3
closed,-243,2
closed,-230,2
closed,-222,1
closed,-217,3
closed,-214,1
closed,-208,1
closed,-198,3
closed,-190,3
closed,-179,3
closed,-155,2
closed,-153,3
closed,-135,5
closed,-129,6
closed,-124,15
closed,-110,15
closed,-108,14
closed,-103,10
closed,-97,26
closed,-92,24
closed,-89,23
closed,-87,19
closed,-79,31
closed,-68,31
closed,-60,29
closed,-58,30
closed,-49,34
closed,-45,54
closed,-44,44
closed,-39,53
closed,-31,62
closed,-29,79
closed,-26,81
closed,-21,104
closed,-12,122
closed,-10,205
closed,-7,157
closed,1,8647
closed,3,3425
closed,6,2838
closed,22,1165
closed,28,1068
closed,30,789
closed,38,558
closed,44,445
closed,46,417
closed,48,505
closed,51,384
closed,57,380
closed,59,365
closed,62,432
closed,67,376
closed,78,288
closed,80,263
closed,99,231
closed,101,247
closed,102,209
closed,110,254
closed,112,235
closed,115,171
closed,126,200
closed,136,210
closed,146,178
closed,147,153
closed,152,127
closed,155,148
closed,160,152
closed,168,110
closed,171,132
closed,184,105
closed,187,128
closed,192,98
closed,197,125
closed,202,98
closed,207,87
closed,210,123
closed,215,91
closed,224,100
closed,226,81
closed,232,98
closed,239,58
closed,242,85
closed,244,99
closed,245,96
closed,250,92
closed,261,72
closed,263,91
closed,269,68
closed,271,63
closed,290,74
closed,298,62
closed,300,54
closed,303,59
closed,306,78
closed,311,41
closed,313,45
closed,319,63
closed,321,57
closed,322,53
closed,327,54
closed,330,60
closed,343,61
closed,345,63
closed,350,57
closed,356,34
closed,358,54
closed,367,74
closed,372,35
closed,375,27
closed,377,44
closed,380,43
closed,383,36
closed,396,28
closed,398,59
closed,403,37
closed,406,34
closed,419,24
closed,425,26
closed,430,14
closed,433,30
closed,436,26
closed,448,27
closed,457,16
closed,459,16
closed,467,20
closed,470,19
closed,485,22
closed,486,25
closed,496,8
closed,501,5
closed,502,12
closed,509,14
closed,512,9
closed,515,15
closed,526,11
closed,531,4
closed,536,15
